|c1|143107
|c2|149905
|c2|149989
|c2|150387
|c2|150607
|c2|151203
|c2|151415
|c4|259211
|c4|259699
|c4|259785
|c4|259953
|c4|260222
|c4|260257
|c4|259699
|c4|259953
|c4|260222
|c4|260257
|c5|302617
|c5|302907
|c5|303709
|c5|303788
|c5|304851
|c5|306096
|c5|306937
|c5|307574
|c5|307971
|c5|308201
|c5|308262
|c5|308423
|c5|308635
|c7|436956
|c7|437033
|c7|439905
|c7|439905
|c7|440113
